customer_id,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,tech_support,online_security,num_products,senior_citizen,has_partner,has_dependents,churn
CUST02488,56,59.38,3307.33,One year,Electronic check,DSL,Yes,No,2,1,No,No,No
CUST02489,28,58.01,1543.89,One year,Mailed check,DSL,No,No,3,0,No,Yes,No
CUST02490,16,81.98,1285.9,Month-to-month,Credit card,Fiber optic,No,Yes,1,0,No,Yes,No
CUST02491,54,120.41,6466.57,Month-to-month,Bank transfer,Fiber optic,Yes,No,2,0,Yes,No,Yes
CUST02492,53,91.56,4916.85,Two year,Electronic check,DSL,Yes,No,2,0,No,Yes,No
CUST02493,12,46.18,561.77,Month-to-month,Bank transfer,No,No internet service,No internet service,1,1,No,No,Yes
CUST02494,20,72.08,1453.68,One year,Electronic check,Fiber optic,No,No,2,0,Yes,No,No
CUST02495,34,112.73,3753.49,One year,Credit card,DSL,No,No,2,0,Yes,Yes,No
CUST02496,53,66.69,3692.71,One year,Credit card,DSL,No,No,3,0,Yes,No,Yes
CUST02497,64,46.13,2920.43,One year,Mailed check,DSL,No,No,2,0,No,No,No
CUST02498,23,85.47,1910.16,Month-to-month,Bank transfer,DSL,No,No,2,1,No,No,Yes
CUST02499,27,106.84,2900.41,One year,Credit card,No,No internet service,No internet service,1,1,No,Yes,Yes
CUST02500,17,79.74,1389.32,One year,Bank transfer,Fiber optic,No,Yes,1,0,No,No,Yes
CUST02501,48,62.47,2852.3,One year,Bank transfer,No,No internet service,No internet service,1,1,Yes,No,No
CUST02502,21,54.02,1109.05,One year,Credit card,DSL,Yes,Yes,1,1,Yes,No,No
CUST02503,50,46.47,2399.01,Two year,Mailed check,Fiber optic,Yes,No,1,0,Yes,Yes,No
CUST02504,40,65.3,2613.83,Two year,Bank transfer,Fiber optic,Yes,No,1,1,Yes,No,No
CUST02505,3,86.62,257.48,Month-to-month,Credit card,Fiber optic,No,Yes,2,0,Yes,Yes,Yes
CUST02506,17,85.48,1515.78,One year,Bank transfer,Fiber optic,Yes,No,2,0,Yes,No,No
CUST02507,61,84.2,4925.38,Two year,Bank transfer,No,No internet service,No internet service,1,1,Yes,Yes,No
CUST02508,50,40.45,2045.87,One year,Electronic check,DSL,No,No,1,0,Yes,No,No
CUST02509,6,86.83,512.76,Month-to-month,Mailed check,Fiber optic,No,No,2,1,Yes,No,No
CUST02510,28,38.54,1032.81,Month-to-month,Electronic check,No,No internet service,No internet service,1,1,Yes,Yes,Yes
CUST02511,72,69.14,4835.58,Two year,Mailed check,DSL,No,Yes,2,0,Yes,Yes,No
CUST02512,55,64.3,3581.74,Two year,Mailed check,DSL,No,Yes,2,1,No,No,No
CUST02513,58,100.18,5536.35,Two year,Credit card,DSL,No,No,1,0,No,No,No
CUST02514,45,90.14,4093.72,One year,Bank transfer,Fiber optic,No,Yes,1,0,No,No,No
CUST02515,72,64.23,4835.83,Two year,Bank transfer,DSL,No,No,1,0,Yes,No,No
CUST02516,19,67.27,1315.85,Two year,Electronic check,DSL,No,Yes,1,1,No,Yes,No
CUST02517,29,109.0,3112.19,Two year,Credit card,Fiber optic,No,No,4,0,No,No,No
CUST02518,23,91.18,2021.27,One year,Bank transfer,Fiber optic,No,No,1,0,No,No,Yes
CUST02519,32,73.11,2331.35,Two year,Bank transfer,DSL,No,Yes,2,0,Yes,No,No
CUST02520,10,149.2,1476.03,Month-to-month,Electronic check,Fiber optic,Yes,No,2,0,No,No,Yes
CUST02521,49,115.25,5913.65,One year,Mailed check,Fiber optic,No,Yes,1,0,No,No,No
CUST02522,65,32.64,2225.53,Month-to-month,Bank transfer,No,No internet service,No internet service,1,0,No,No,No
CUST02523,29,97.76,2809.69,One year,Mailed check,Fiber optic,No,No,3,0,No,Yes,No
CUST02524,59,50.14,2854.36,Month-to-month,Credit card,No,No internet service,No internet service,3,0,Yes,No,No
CUST02525,45,150.0,7027.16,Two year,Credit card,Fiber optic,Yes,No,1,1,Yes,No,No
CUST02526,67,65.64,4526.98,Two year,Credit card,DSL,Yes,Yes,1,0,Yes,Yes,No
CUST02527,51,118.45,6047.76,One year,Bank transfer,Fiber optic,No,No,3,0,No,No,No
CUST02528,11,56.42,612.26,One year,Credit card,No,No internet service,No internet service,1,1,Yes,No,No
CUST02529,6,97.99,584.89,Month-to-month,Credit card,Fiber optic,Yes,No,1,0,Yes,No,No
CUST02530,67,27.27,1900.52,One year,Electronic check,No,No internet service,No internet service,1,1,Yes,No,No
CUST02531,62,47.59,2857.53,Two year,Mailed check,No,No internet service,No internet service,1,0,Yes,No,No
CUST02532,5,65.99,340.07,Month-to-month,Electronic check,DSL,Yes,Yes,1,1,Yes,Yes,Yes
CUST02533,9,48.55,415.9,Month-to-month,Electronic check,DSL,Yes,Yes,2,0,No,No,Yes
CUST02534,28,62.74,1830.6,Two year,Electronic check,DSL,Yes,No,2,0,No,No,Yes
CUST02535,38,79.25,3011.59,Two year,Electronic check,Fiber optic,No,Yes,2,0,Yes,No,Yes
CUST02536,43,79.89,3341.4,Two year,Bank transfer,DSL,Yes,Yes,1,1,Yes,No,No
CUST02537,21,46.6,929.95,One year,Mailed check,No,No internet service,No internet service,2,0,Yes,Yes,No
CUST02538,62,72.22,4504.3,Two year,Electronic check,DSL,No,Yes,2,0,No,No,No
CUST02539,46,75.85,3399.95,Month-to-month,Bank transfer,Fiber optic,Yes,No,1,1,Yes,No,Yes
CUST02540,70,40.0,2836.75,One year,Credit card,DSL,No,Yes,1,1,Yes,No,No
CUST02541,38,34.78,1292.72,Month-to-month,Credit card,No,No internet service,No internet service,1,0,Yes,No,No
CUST02542,49,61.8,2903.45,One year,Bank transfer,Fiber optic,No,Yes,1,1,No,No,Yes
CUST02543,39,87.4,3410.32,Two year,Mailed check,No,No internet service,No internet service,3,1,No,No,No
CUST02544,71,38.75,2768.99,One year,Electronic check,No,No internet service,No internet service,2,0,No,No,No
CUST02545,30,149.43,4461.65,One year,Electronic check,Fiber optic,Yes,No,1,0,No,No,Yes
CUST02546,21,52.82,1104.57,One year,Electronic check,DSL,No,No,2,0,Yes,No,Yes
CUST02547,1,124.97,126.09,Month-to-month,Mailed check,DSL,Yes,No,1,0,Yes,No,No
CUST02548,32,100.15,3213.25,Two year,Credit card,DSL,No,No,1,0,Yes,No,No
CUST02549,8,89.37,688.69,Month-to-month,Electronic check,Fiber optic,No,Yes,1,0,Yes,No,Yes
CUST02550,69,102.54,6860.94,Two year,Electronic check,DSL,No,No,2,0,Yes,Yes,No
CUST02551,30,48.13,1392.18,One year,Electronic check,DSL,No,No,1,0,Yes,No,No
CUST02552,8,76.06,620.24,Month-to-month,Bank transfer,Fiber optic,No,Yes,1,0,Yes,Yes,No
CUST02553,19,44.17,841.63,One year,Mailed check,Fiber optic,No,No,1,1,No,No,Yes
CUST02554,59,54.39,3186.5,Two year,Mailed check,Fiber optic,No,No,1,1,No,No,No
CUST02555,55,87.66,4965.14,Month-to-month,Electronic check,Fiber optic,No,Yes,2,0,No,No,No
CUST02556,30,79.91,2355.54,Month-to-month,Mailed check,No,No internet service,No internet service,3,1,No,No,Yes
CUST02557,36,82.96,3006.9,Month-to-month,Electronic check,Fiber optic,No,Yes,2,0,Yes,Yes,No
CUST02558,55,77.59,4085.83,Two year,Mailed check,DSL,Yes,Yes,2,0,No,No,No
CUST02559,44,52.49,2366.01,Two year,Electronic check,No,No internet service,No internet service,3,0,Yes,No,No
CUST02560,27,28.79,792.5,One year,Bank transfer,No,No internet service,No internet service,1,0,No,No,No
CUST02561,54,146.4,8144.65,Two year,Mailed check,DSL,No,No,1,1,Yes,Yes,Yes
CUST02562,48,89.12,4442.23,Two year,Bank transfer,Fiber optic,Yes,No,2,0,No,No,Yes
CUST02563,30,78.05,2401.92,Two year,Mailed check,Fiber optic,Yes,No,1,0,Yes,No,No
CUST02564,39,65.51,2642.9,Two year,Mailed check,DSL,No,Yes,2,0,Yes,No,No
CUST02565,13,73.28,937.94,Two year,Electronic check,No,No internet service,No internet service,1,0,No,No,No
CUST02566,16,58.92,927.95,One year,Mailed check,DSL,Yes,Yes,1,0,Yes,No,No
CUST02567,44,132.62,6094.54,Two year,Mailed check,No,No internet service,No internet service,2,0,No,No,No
CUST02568,71,85.16,6297.03,Two year,Mailed check,Fiber optic,Yes,No,3,0,No,No,No
CUST02569,27,64.63,1753.47,Two year,Bank transfer,Fiber optic,Yes,No,1,1,No,No,No
CUST02570,45,135.96,6036.56,Month-to-month,Credit card,DSL,No,No,1,1,No,Yes,Yes
CUST02571,35,142.65,5175.49,Month-to-month,Bank transfer,DSL,Yes,No,2,0,No,No,No
CUST02572,28,53.2,1463.3,Two year,Electronic check,DSL,No,No,1,1,Yes,No,No
CUST02573,7,35.38,239.08,Month-to-month,Bank transfer,DSL,No,Yes,1,0,No,Yes,No
CUST02574,62,102.43,6439.25,Two year,Electronic check,Fiber optic,Yes,No,1,0,No,Yes,No
CUST02575,51,24.01,1168.5,One year,Bank transfer,No,No internet service,No internet service,2,0,No,No,No
CUST02576,46,85.56,3888.18,One year,Mailed check,Fiber optic,No,No,3,0,Yes,Yes,No
CUST02577,20,59.08,1217.95,Month-to-month,Electronic check,No,No internet service,No internet service,2,1,No,No,No
CUST02578,38,83.8,3119.19,One year,Credit card,Fiber optic,No,No,1,0,No,Yes,No
CUST02579,61,64.84,4125.84,One year,Bank transfer,No,No internet service,No internet service,1,0,No,No,No
CUST02580,32,32.46,1086.07,One year,Mailed check,No,No internet service,No internet service,1,0,Yes,Yes,No
CUST02581,26,146.17,3920.44,One year,Electronic check,DSL,Yes,Yes,3,0,Yes,Yes,No
CUST02582,58,39.07,2376.56,Two year,Mailed check,No,No internet service,No internet service,2,1,Yes,No,No
CUST02583,39,65.64,2567.84,Two year,Credit card,Fiber optic,No,Yes,1,0,No,No,No
CUST02584,20,60.26,1213.54,One year,Mailed check,No,No internet service,No internet service,2,0,No,Yes,No
CUST02585,50,118.98,6148.99,Two year,Credit card,Fiber optic,No,No,2,0,Yes,No,No
CUST02586,52,150.0,7794.39,Two year,Electronic check,Fiber optic,No,No,4,0,Yes,No,No
CUST02587,22,107.39,2340.54,One year,Mailed check,DSL,No,Yes,3,0,Yes,No,No
CUST02588,53,37.27,1997.98,Month-to-month,Bank transfer,DSL,No,No,1,0,Yes,No,No
CUST02589,66,150.0,10056.08,Month-to-month,Mailed check,Fiber optic,No,No,2,0,No,No,Yes
CUST02590,43,99.21,4373.06,Month-to-month,Electronic check,No,No internet service,No internet service,2,0,No,No,No
CUST02591,23,71.28,1667.02,Month-to-month,Mailed check,Fiber optic,Yes,Yes,1,1,Yes,No,No
CUST02592,64,93.64,6140.22,Two year,Bank transfer,Fiber optic,Yes,No,2,1,Yes,Yes,No
CUST02593,9,59.77,547.32,Month-to-month,Bank transfer,No,No internet service,No internet service,2,0,Yes,No,No
CUST02594,7,34.77,242.91,One year,Bank transfer,No,No internet service,No internet service,1,0,No,No,No
CUST02595,41,142.49,5628.82,Two year,Bank transfer,DSL,No,No,2,0,Yes,No,Yes
CUST02596,54,49.68,2759.3,Two year,Bank transfer,DSL,No,No,2,1,Yes,No,No
CUST02597,65,69.04,4277.03,Two year,Electronic check,DSL,Yes,Yes,1,0,Yes,No,No
CUST02598,2,34.87,73.17,Month-to-month,Mailed check,No,No internet service,No internet service,1,0,No,No,Yes
CUST02599,4,54.78,226.32,Month-to-month,Bank transfer,No,No internet service,No internet service,2,0,No,No,Yes
CUST02600,32,80.34,2614.82,Month-to-month,Credit card,DSL,No,No,1,0,No,No,No
CUST02601,2,71.11,148.86,One year,Electronic check,DSL,Yes,No,3,0,Yes,No,Yes
CUST02602,64,29.67,1920.24,Two year,Mailed check,No,No internet service,No internet service,1,0,Yes,No,No
CUST02603,14,108.57,1452.56,Two year,Electronic check,No,No internet service,No internet service,1,0,Yes,No,No
CUST02604,20,61.98,1246.96,One year,Electronic check,No,No internet service,No internet service,1,0,No,Yes,No
CUST02605,49,96.54,4625.07,Two year,Mailed check,Fiber optic,No,No,2,0,Yes,No,No
CUST02606,8,61.56,486.05,Month-to-month,Bank transfer,DSL,Yes,No,2,0,No,No,No
CUST02607,63,97.59,6123.32,Month-to-month,Electronic check,Fiber optic,Yes,No,2,0,No,No,No
CUST02608,46,77.62,3668.57,Two year,Bank transfer,DSL,No,No,1,0,No,Yes,No
CUST02609,21,100.68,2114.9,One year,Credit card,No,No internet service,No internet service,3,0,Yes,No,No
CUST02610,32,60.39,1927.59,Two year,Credit card,Fiber optic,No,Yes,1,0,Yes,No,No
CUST02611,8,58.6,459.52,Month-to-month,Electronic check,No,No internet service,No internet service,1,1,Yes,No,Yes
CUST02612,16,62.59,1005.43,Two year,Mailed check,Fiber optic,Yes,No,1,0,No,No,No
CUST02613,40,29.83,1163.18,Two year,Mailed check,No,No internet service,No internet service,1,0,No,No,No
CUST02614,27,81.44,2146.33,Two year,Electronic check,Fiber optic,No,Yes,1,0,Yes,Yes,No
CUST02615,18,66.34,1224.84,Two year,Mailed check,Fiber optic,No,Yes,1,0,Yes,Yes,No
CUST02616,35,66.89,2304.29,Two year,Bank transfer,Fiber optic,Yes,No,1,0,No,No,No
CUST02617,52,92.68,4603.16,One year,Electronic check,DSL,No,No,3,0,No,No,No
CUST02618,15,27.74,409.6,Two year,Credit card,No,No internet service,No internet service,1,0,Yes,Yes,No
CUST02619,63,138.96,8875.79,One year,Credit card,Fiber optic,No,No,3,1,No,Yes,No
CUST02620,53,103.78,5673.04,Month-to-month,Bank transfer,Fiber optic,Yes,No,2,0,Yes,Yes,No
CUST02621,66,58.23,4020.71,Two year,Bank transfer,No,No internet service,No internet service,1,1,Yes,No,No
CUST02622,31,44.94,1427.44,Two year,Mailed check,No,No internet service,No internet service,2,1,No,Yes,No
CUST02623,61,91.76,5557.54,Two year,Bank transfer,Fiber optic,No,Yes,2,0,No,No,No
CUST02624,64,63.02,3952.26,Two year,Mailed check,No,No internet service,No internet service,1,1,No,No,No
CUST02625,34,71.28,2333.76,One year,Credit card,DSL,No,No,3,0,Yes,Yes,No
CUST02626,55,102.43,5705.58,One year,Electronic check,DSL,No,Yes,2,1,No,No,No
CUST02627,59,111.21,6567.87,Two year,Electronic check,Fiber optic,Yes,Yes,3,0,Yes,Yes,No
CUST02628,3,78.45,239.53,Month-to-month,Mailed check,Fiber optic,No,No,3,0,Yes,No,No
CUST02629,17,65.25,1080.09,Two year,Electronic check,Fiber optic,No,No,1,0,Yes,Yes,No
CUST02630,46,140.67,6356.7,One year,Mailed check,Fiber optic,Yes,No,1,0,Yes,No,No
CUST02631,38,61.27,2279.85,Two year,Mailed check,Fiber optic,Yes,Yes,1,0,No,No,No
CUST02632,35,68.63,2473.55,One year,Credit card,No,No internet service,No internet service,3,0,No,Yes,Yes
CUST02633,1,147.09,142.25,Month-to-month,Mailed check,Fiber optic,No,Yes,3,0,Yes,Yes,Yes
CUST02634,29,42.99,1260.23,One year,Mailed check,No,No internet service,No internet service,2,0,Yes,No,No
CUST02635,4,38.88,148.54,Month-to-month,Electronic check,No,No internet service,No internet service,1,0,Yes,Yes,No
CUST02636,61,34.26,2100.21,One year,Mailed check,DSL,No,No,1,0,Yes,No,No
CUST02637,17,82.3,1338.09,Month-to-month,Mailed check,DSL,Yes,No,3,1,No,No,Yes
CUST02638,28,107.81,2920.84,One year,Bank transfer,Fiber optic,Yes,Yes,3,1,No,No,Yes
CUST02639,50,47.43,2279.73,Two year,Electronic check,No,No internet service,No internet service,1,1,Yes,No,No
CUST02640,8,96.84,762.85,Month-to-month,Electronic check,DSL,No,No,1,0,Yes,No,Yes
CUST02641,34,74.04,2478.02,Two year,Mailed check,DSL,No,No,1,0,No,No,Yes
CUST02642,59,128.02,7799.73,Two year,Mailed check,No,No internet service,No internet service,1,0,No,No,No
CUST02643,18,110.38,1932.34,One year,Mailed check,Fiber optic,No,No,3,1,Yes,Yes,No
CUST02644,59,64.77,3663.37,Two year,Bank transfer,DSL,Yes,No,2,0,Yes,Yes,No
CUST02645,27,141.46,3858.96,One year,Electronic check,DSL,No,No,2,0,No,No,Yes
CUST02646,16,37.77,615.65,One year,Mailed check,No,No internet service,No internet service,2,0,Yes,No,Yes
CUST02647,10,78.36,767.52,Month-to-month,Bank transfer,No,No internet service,No internet service,1,1,Yes,No,Yes
CUST02648,22,46.67,1037.3,Two year,Electronic check,DSL,No,Yes,1,0,No,Yes,No
CUST02649,16,123.61,2032.36,Two year,Bank transfer,Fiber optic,No,No,3,0,No,No,No
CUST02650,12,115.13,1360.5,Month-to-month,Mailed check,No,No internet service,No internet service,2,0,No,Yes,No
CUST02651,51,44.39,2269.63,Two year,Mailed check,No,No internet service,No internet service,1,0,No,Yes,No
CUST02652,1,31.6,30.48,Month-to-month,Credit card,No,No internet service,No internet service,1,0,No,No,No
CUST02653,27,66.09,1699.43,Month-to-month,Electronic check,Fiber optic,No,No,1,0,Yes,Yes,Yes
CUST02654,67,43.13,3028.81,Month-to-month,Credit card,No,No internet service,No internet service,1,0,Yes,No,Yes
CUST02655,12,73.24,861.28,One year,Mailed check,Fiber optic,No,No,2,1,Yes,No,Yes
CUST02656,30,85.96,2521.78,Two year,Bank transfer,DSL,No,No,2,0,Yes,No,No
CUST02657,9,81.55,768.68,One year,Credit card,Fiber optic,No,No,2,1,No,No,No
CUST02658,53,92.02,4988.37,Month-to-month,Credit card,Fiber optic,No,Yes,3,1,No,Yes,Yes
CUST02659,61,45.64,2807.79,Two year,Bank transfer,No,No internet service,No internet service,2,0,No,Yes,No
CUST02660,54,54.66,3010.47,Two year,Bank transfer,DSL,No,No,1,0,No,No,No
CUST02661,37,37.26,1407.56,One year,Mailed check,No,No internet service,No internet service,1,0,Yes,No,No
CUST02662,65,110.02,7339.62,Two year,Mailed check,DSL,No,No,3,1,Yes,No,No
CUST02663,42,133.14,5349.86,Month-to-month,Electronic check,Fiber optic,Yes,Yes,2,0,No,Yes,No
CUST02664,49,50.21,2438.84,One year,Electronic check,DSL,Yes,No,1,0,No,No,Yes
CUST02665,4,88.92,348.39,Month-to-month,Credit card,Fiber optic,Yes,No,2,0,No,No,Yes
CUST02666,64,120.24,7364.9,Two year,Electronic check,Fiber optic,Yes,No,2,0,No,No,No
CUST02667,51,116.07,5867.83,One year,Electronic check,Fiber optic,Yes,Yes,3,0,No,No,No
CUST02668,72,83.24,6062.91,One year,Bank transfer,DSL,No,Yes,3,0,No,Yes,Yes
CUST02669,60,94.08,5463.32,One year,Electronic check,Fiber optic,No,Yes,2,0,Yes,Yes,No
CUST02670,31,36.88,1120.99,Month-to-month,Electronic check,No,No internet service,No internet service,2,0,No,No,Yes
CUST02671,72,62.5,4562.63,One year,Mailed check,Fiber optic,No,No,1,0,No,No,Yes
CUST02672,58,150.0,8769.01,One year,Mailed check,DSL,No,Yes,2,0,Yes,Yes,No
CUST02673,4,81.5,338.02,Month-to-month,Bank transfer,DSL,Yes,No,3,0,No,No,Yes
CUST02674,22,92.51,2094.49,One year,Mailed check,No,No internet service,No internet service,2,0,Yes,Yes,No
CUST02675,3,76.62,240.56,One year,Mailed check,Fiber optic,Yes,No,2,1,No,Yes,Yes
CUST02676,47,116.81,5543.43,Two year,Bank transfer,DSL,No,No,3,0,Yes,No,Yes
CUST02677,38,38.13,1477.7,One year,Mailed check,No,No internet service,No internet service,1,0,No,Yes,No
CUST02678,33,78.94,2698.93,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,1,0,Yes,No,No
CUST02679,48,103.21,5122.51,Two year,Credit card,DSL,Yes,No,2,0,No,No,No
CUST02680,65,107.17,7118.41,Month-to-month,Mailed check,No,No internet service,No internet service,3,0,Yes,Yes,No
CUST02681,26,86.69,2254.0,Month-to-month,Mailed check,Fiber optic,No,No,3,0,Yes,Yes,Yes
CUST02682,8,107.61,841.36,Month-to-month,Electronic check,Fiber optic,No,Yes,2,1,Yes,No,Yes
CUST02683,50,108.51,5630.16,Two year,Bank transfer,Fiber optic,No,Yes,3,0,No,Yes,No
CUST02684,38,83.24,3250.63,Two year,Electronic check,No,No internet service,No internet service,2,0,Yes,No,Yes
CUST02685,10,73.7,761.9,Two year,Mailed check,DSL,Yes,Yes,1,0,Yes,No,No
CUST02686,42,79.96,3237.69,Two year,Credit card,DSL,Yes,No,3,0,No,No,No
CUST02687,37,54.95,1995.5,Two year,Mailed check,DSL,No,Yes,1,0,Yes,No,No
CUST02688,26,24.27,626.28,One year,Electronic check,No,No internet service,No internet service,1,0,No,Yes,No
CUST02689,12,130.84,1623.2,Month-to-month,Bank transfer,Fiber optic,No,No,1,0,Yes,Yes,No
CUST02690,49,70.83,3607.03,One year,Electronic check,Fiber optic,Yes,Yes,1,0,No,Yes,No
CUST02691,14,54.6,747.96,Month-to-month,Bank transfer,DSL,No,No,1,0,Yes,No,No
CUST02692,46,39.96,1872.43,One year,Bank transfer,Fiber optic,No,No,1,0,Yes,No,No
CUST02693,35,68.39,2292.59,Month-to-month,Electronic check,No,No internet service,No internet service,1,0,No,Yes,Yes
CUST02694,29,74.87,2151.6,Month-to-month,Credit card,Fiber optic,No,No,1,0,No,Yes,Yes
CUST02695,12,66.24,793.82,Month-to-month,Electronic check,No,No internet service,No internet service,2,1,No,No,No
CUST02696,44,150.0,6775.32,Two year,Credit card,Fiber optic,No,No,3,0,Yes,No,No
CUST02697,66,51.66,3543.21,Two year,Electronic check,No,No internet service,No internet service,3,0,Yes,No,No
CUST02698,2,60.9,119.82,Two year,Electronic check,DSL,No,No,3,0,Yes,No,No
CUST02699,59,150.0,8874.55,One year,Electronic check,Fiber optic,Yes,No,2,1,No,No,Yes
CUST02700,17,59.47,1025.9,One year,Electronic check,No,No internet service,No internet service,2,1,Yes,No,Yes
CUST02701,10,53.52,526.03,Month-to-month,Bank transfer,No,No internet service,No internet service,1,0,Yes,No,Yes
CUST02702,18,77.28,1458.58,Month-to-month,Bank transfer,DSL,No,No,1,1,Yes,No,No
CUST02703,22,112.31,2563.67,Month-to-month,Bank transfer,Fiber optic,Yes,No,2,0,No,No,No
CUST02704,58,43.69,2482.43,Two year,Electronic check,DSL,No,No,2,0,Yes,Yes,Yes
CUST02705,53,52.57,2788.42,Two year,Mailed check,No,No internet service,No internet service,3,1,No,Yes,No
CUST02706,1,110.34,107.37,Month-to-month,Bank transfer,Fiber optic,No,No,2,1,Yes,No,Yes
CUST02707,61,58.59,3579.17,One year,Mailed check,Fiber optic,Yes,No,1,0,No,No,Yes
CUST02708,31,118.75,3748.74,One year,Bank transfer,DSL,No,Yes,3,0,Yes,No,No
CUST02709,31,50.78,1508.93,Month-to-month,Bank transfer,No,No internet service,No internet service,2,0,No,Yes,No
CUST02710,66,125.31,8576.56,One year,Electronic check,Fiber optic,Yes,Yes,3,0,No,No,No
CUST02711,19,68.27,1309.29,Month-to-month,Bank transfer,DSL,No,No,3,1,Yes,No,No
CUST02712,53,144.85,8052.92,Two year,Bank transfer,Fiber optic,No,No,1,0,No,Yes,No
CUST02713,22,72.44,1518.07,Month-to-month,Bank transfer,DSL,Yes,No,1,0,Yes,No,No
CUST02714,23,103.83,2467.25,One year,Electronic check,Fiber optic,Yes,Yes,1,0,No,No,Yes
CUST02715,15,104.75,1617.12,Month-to-month,Electronic check,No,No internet service,No internet service,1,0,No,No,No
CUST02716,26,44.97,1126.29,One year,Mailed check,No,No internet service,No internet service,1,0,Yes,No,No
CUST02717,3,150.0,442.59,Two year,Electronic check,Fiber optic,No,Yes,2,0,Yes,No,Yes
CUST02718,20,49.6,1030.17,One year,Electronic check,No,No internet service,No internet service,3,1,Yes,No,Yes
CUST02719,40,138.16,5536.6,Two year,Credit card,Fiber optic,No,No,3,1,Yes,No,Yes
CUST02720,39,58.69,2266.31,Two year,Bank transfer,DSL,No,Yes,2,0,Yes,No,Yes
CUST02721,72,78.56,5885.68,Two year,Mailed check,No,No internet service,No internet service,1,1,Yes,No,No
CUST02722,18,103.5,1787.24,Two year,Electronic check,Fiber optic,No,No,1,1,Yes,No,Yes
